id_posto,razao_posto,cnpj_posto,endereco_posto,bairro_posto,cep_posto,uf_posto,munic_posto,nota_posto
11445,"POSTO GASTOTAL LTDA",91610000148,"AVENIDA GEREMARIO DANTAS,  88",JACAREPAGUÁ,22735010,RJ,"RIO DE JANEIRO",6
11446,"G A P POSTO DE SERVICOS LTDA",570871000140,"RUA COMANDANTE RUBENS SILVA,  451","FREGUESIA (JACAREPAGUA)",22745281,RJ,"RIO DE JANEIRO",10
11448,"AUTO POSTO DE SERVICOS MARISOL LTDA",712637000100,"AVENIDA SERNAMBETIBA,  16500","RECREIO DOS BANDEIR",22795000,RJ,"RIO DE JANEIRO",8
11449,"POSTO DE ABASTECIMENTO E SERVICOS V. MARQUES LTDA.",1131154000185,"AVENIDA DOM HELDER CAMARA,  3124","DEL CASTILHO",20751971,RJ,"RIO DE JANEIRO",10
11450,"CENTRO AUTOMOTIVO LAGOA BARRA LTDA",1234088000179,"RUA MARIO RIBEIRO,  S/N",GÁVEA,23431000,RJ,"RIO DE JANEIRO",10
11451,"THUYA AUTO POSTO DE SERVICOS LTDA",1264785000172,"RUA ITALIA FAUSTA,  19",ITANHANGA,22641440,RJ,"RIO DE JANEIRO",10
11453,"COMBUSTIVEIS LOBINHO LTDA - ME",1351380000171,"RUA HADDOCK LOBO,  103",ESTACIO,20260001,RJ,"RIO DE JANEIRO",7
11454,"BARRA 3 POSTO DE GASOLINA LTDA",1369210000114,"AVENIDA DAS AMERICAS,  11505","BARRA DA TIJUCA",22793082,RJ,"RIO DE JANEIRO",6
11455,"POSTO DE SERVIÇOS ROMÂNTICO LTDA",1679582000147,"AVENIDA MARECHAL FONTENELLE,  3620","JARDIM SULACAP",22725000,RJ,"RIO DE JANEIRO",7
11456,"CENTRO AUTOMOTIVO ANCORA LTDA",1868383000187,"RUA CORONEL TEDIN,  40",JACAREPAGUA,22740011,RJ,"RIO DE JANEIRO",6
11457,"CENTRO AUTOMOTIVO ESQUILOS LTDA",1985828000109,"ESTRADA DE JACAREPAGUA,  4.735",JACAREPAGUA,22753044,RJ,"RIO DE JANEIRO",6
11458,"AUTO POSTO CREMONEZE LTDA",1988505000179,"ESTRADA DO MENDANHA,  4240","CAMPO GRANDE",23092002,RJ,"RIO DE JANEIRO",10
11459,"AUTO POSTO SENNA LTDA",2575190000109,"AVENIDA AYRTON SENNA,  S/N","BARRA DA TIJUCA",22775002,RJ,"RIO DE JANEIRO",8
11460,"POSTO DE GASOLINA COROA DO MAR LTDA",2618774000106,"ESTRADA ADHEMAR BEBIANO,  700","DEL CASTILHO",21051070,RJ,"RIO DE JANEIRO",8
11461,"POSTO DE ABASTECIMENTO SERVICOS E COMERCIO LINHA AMARELA LTDA",2752766000158,"AVENIDA AYRTON SENNA,  S/N","BARRA DA TIJUCA",22775002,RJ,"RIO DE JANEIRO",5
11463,"ABASTECIMENTO DE COMBUSTIVEIS RIO DO A LTDA",2850122000100,"ESTRADA RIO DO A,  1425","CAMPO GRANDE",23080300,RJ,"RIO DE JANEIRO",9
11464,"POSTO DE SERVICOS DENGOSO LTDA",3438999000143,"ESTRADA DO MONTEIRO,  50","CAMPO GRANDE",23045830,RJ,"RIO DE JANEIRO",8
11466,"AUTO POSTO TREVO DA BARRA LTDA",3573550000198,"AVENIDA EMBAIXADOR ABELARDO BUENO,  3629","BARRA DA TIJUCA",22775039,RJ,"RIO DE JANEIRO",5
11469,"POSTO DE ABASTECIMENTO UBA GERAIS LTDA.",5928713000133,"AVENIDA BRASIL,  34530",BANGU,21852001,RJ,"RIO DE JANEIRO",10
11470,"POSTO DE COMBUSTIVEL MEGA ENGENHO NOVO LTDA",7343420000110,"RUA SOUSA BARROS,  636","ENGENHO NOVO",20961150,RJ,"RIO DE JANEIRO",7
11471,"MRB - COMERCIO DE PRODUTOS AUTOMOTIVOS LTDA",7499559000157,"AVENIDA BRASIL,  5546",MANGUINHOS,21040361,RJ,"RIO DE JANEIRO",7
11472,"AUTO POSTO DE ABASTECIMENTO ESTRELA DO OCEANO LTDA - ME",8638802000133,"AVENIDA LUCIO COSTA,  6.410","BARRA DA TIJUCA",22620170,RJ,"RIO DE JANEIRO",10
11473,"AUTO POSTO GALEGO DO RIO DA PRATA LTDA",9042671000190,"ESTRADA DO CABUCU,  1765","CAMPO GRANDE",23017250,RJ,"RIO DE JANEIRO",9
11474,"POSTO DE GASOLINA PEQUENA CRUZADA LTDA",9646518000171,"AVENIDA EPITACIO PESSOA,  4916",LAGOA,22471003,RJ,"RIO DE JANEIRO",7
11475,"AUTO POSTO TREVO DAS AMERICAS LTDA",10216713000140,"AVENIDA DAS AMERICAS,  46673","PEDRA DE GUARATIBA",23032050,RJ,"RIO DE JANEIRO",10
11476,"POSTO DE GASOLINA CIDADE DE DEUS LTDA",11333439000152,"ESTRADA DO GABINAL,  1955","CIDADE DE DEUS",22763153,RJ,"RIO DE JANEIRO",9
11477,"POSTO DE ABASTECIMENTO GALLENA LAGOA LTDA.",11398725000104,"AVENIDA EPITACIO PESSOA,  1354",IPANEMA,22411072,RJ,"RIO DE JANEIRO",6
11479,"POSTO DE GASOLINA RENASCER LTDA",11534991000109,"RUA SAO LUIZ GONZAGA,  2331","SAO CRISTOVAO",20910063,RJ,"RIO DE JANEIRO",10
11480,"CENTRO AUTOMOTIVO CRUZADA DA BARRA LTDA.",12308662000102,"AVENIDA DAS AMERICAS,  3201","BARRA DA TIJUCA",22631002,RJ,"RIO DE JANEIRO",6
11481,"POSTO DE ABASTECIMENTO BARRA CAMPO GRANDE LTDA",14368087000169,"ESTRADA RIO DO A,  1076","CAMPO GRANDE",23080300,RJ,"RIO DE JANEIRO",8
11483,"POSTO DE COMBUSTIVEIS BRAZ DE PINA LTDA",18903882000160,"RUA GUAPORE,,  596","BRAZ DE PINA",21215100,RJ,"RIO DE JANEIRO",7
11484,"LC CUGULA POSTO DE COMBUSTIVEIS LTDA",20238539000190,"RUA LEOPOLDINA REGO,  604",PENHA,21021522,RJ,"RIO DE JANEIRO",9
11485,"AUTO POSTO DO TRABALHO VILA DA PENHA LTDA",24242250000104,"AVENIDA VICENTE DE CARVALHO,  1388","PENHA CIRCULAR",21210154,RJ,"RIO DE JANEIRO",10
11486,"AUTO POSTO DO TRABALHO TIJUCA LTDA",24242317000100,"RUA BARAO DE PIRASSINUNGA,  04",TIJUCA,20521170,RJ,"RIO DE JANEIRO",8
11488,"AUTO POSTO DO TRABALHO SAO CRISTOVAO LTDA",24244799000120,"AVENIDA BRASIL,  1957",BENFICA,20930041,RJ,"RIO DE JANEIRO",8
11489,"AUTO POSTO DO TRABALHO SANTISSIMO LTDA",24247497000105,"AVENIDA DE SANTA CRUZ,  10824",SANTISSIMO,23010185,RJ,"RIO DE JANEIRO",5
11490,"AUTO POSTO DO TRABALHO RIO COMPRIDO LTDA",24247515000159,"RUA ITAPIRU,  941",CATUMBI,20251033,RJ,"RIO DE JANEIRO",9
11491,"AUTO POSTO DO TRABALHO SANTA CRUZ LTDA",24248848000100,"AVENIDA BRASIL,  55496",PACIENCIA,23575202,RJ,"RIO DE JANEIRO",8
11492,"AUTO POSTO DO TRABALHO BELISARIO PENA LTDA",24248958000164,"RUA BELISARIO PENA,  618",PENHA,21020010,RJ,"RIO DE JANEIRO",10
11495,"POSTO DE GASOLINA NOTA 10 DO GRAJAU LTDA",26643967000185,"RUA BARAO DO BOM RETIRO,  1864",GRAJAU,20540342,RJ,"RIO DE JANEIRO",7
11496,"POSTO DE COMBUSTIVEIS SAO DIMAS LTDA",27735297000190,"RUA ALVARO RAMOS,  8",BOTAFOGO,22280110,RJ,"RIO DE JANEIRO",7
11497,"AUTO POSTO TORINO LTDA",28240927000118,"RUA ALVARO ALBERTO,  780","SANTA CRUZ",23550000,RJ,"RIO DE JANEIRO",8
11501,"AUTO POSTO MASP QUINTA LTDA",30076676000120,"RUA JOSE EUGENIO,  00011","SAO CRISTOVAO",20941140,RJ,"RIO DE JANEIRO",7
11502,"POSTO ACONCHEGO DO VELHO LTDA",30662357000104,"AVENIDA DE SANTA CRUZ,  6640","SENADOR CAMARA",21830264,RJ,"RIO DE JANEIRO",6
11503,"AUTO POSTO DE GASOLINA E SERVICOS L & Z LTDA",31190986000133,"ESTRADA DOS BANDEIRANTES,  23579","VARGEM GRANDE",22785091,RJ,"RIO DE JANEIRO",8
11504,"AUTO POSTO LAGOA CARIOCA LTDA",31251202000130,"AVENIDA EPITACIO PESSOA,  03666",LAGOA,22471004,RJ,"RIO DE JANEIRO",9
11505,"COMERCIO DE PETROLEO E DERIVADOS GETULIO LTDA",31266569000127,"AVENIDA GEREMARIO DANTAS,  00961",PECHINCHA,22743011,RJ,"RIO DE JANEIRO",7
11507,"POSTO DE GASOLINA JANA LTDA",32351470000196,"RUA ITABIRA,  521",CORDOVIL,21215310,RJ,"RIO DE JANEIRO",10
11508,"POSTO DE GASOLINA E LUBRIFICACAO ENGENHO DE DENTRO LTDA",33114208000190,"AVENIDA AMARO CAVALCANTE,  1701","ENGENHO DE DENTRO",20735040,RJ,"RIO DE JANEIRO",8
11509,"AUTO BENDIX WOLKS LTDA",33202581000101,"RUA FREI CANECA,  312",CENTRO,20211050,RJ,"RIO DE JANEIRO",10
11510,"POSTO DE GASOLINA N S DA PENHA LTDA",33267816000135,"AVENIDA BRAZ DE PINA,  253",PENHA,21011400,RJ,"RIO DE JANEIRO",9
11511,"POSTO DE GASOLINA SANTA LUZIA LTDA",33283177000100,"AVENIDA BRASIL,  6325",RAMOS,21040360,RJ,"RIO DE JANEIRO",10
11514,"POSTO DE GASOLINA CENTRAL DA ABOLICAO LTDA",33832783000129,"AVENIDA SUBURBANA,  7240",ABOLICAO,20751002,RJ,"RIO DE JANEIRO",8
11515,"PONEI POSTO DE GASOLINA LTDA",34035303000161,"AVENIDA BORGES DE MEDEIROS,  3151",LAGOA,22470001,RJ,"RIO DE JANEIRO",8
11516,"POSTO DE GASOLINA CORDEIRO LTDA",34066472000169,"AVENIDA GEREMARIO DANTAS,  1321",JACAREPAGUA,22760400,RJ,"RIO DE JANEIRO",7
11517,"POSTO DE GASOLINA E LUBRIFICACAO IPINORT LTDA",34294041000150,"AVENIDA LUZITANIA,  329",PENHA,21011400,RJ,"RIO DE JANEIRO",6
11518,"POSTO DE GASOLINA AMOR LTDA",34381616000171,"RUA FRANCISCO REAL,  560","PADRE MIGUEL",21715421,RJ,"RIO DE JANEIRO",5
11519,"AUTOPOSTO DE COMBUSTIVEIS MASP ITANHANGA LTDA.",37819353000128,"AVENIDA ENGENHEIRO SOUZA FILHO,  00400",ITANHANGA,22753053,RJ,"RIO DE JANEIRO",6
11523,"KEM COM REP TRANSP SERV EXP IMP PROD DERV PETROLEO LTDA",40296824000175," ETR  MARECHAL ALENCASTRO,  3660",ANCHIETA,21625000,RJ,"RIO DE JANEIRO",5
11524,"POSTO E GARAGEM RIO MONDEGO LTDA",42118018000132,"RUA GENERAL ESPIRITO SANTO CARDOSO,  57",TIJUCA,20530500,RJ,"RIO DE JANEIRO",5
11526,"AUTO POSTO MEU CEARA LTDA",42186593000172,"RUA DA REGENERACAO,  615",BONSUCESSO,21040170,RJ,"RIO DE JANEIRO",9
11527,"ITAIPU POSTO DE LAVAGEM E LUBRIFICAÇAO LTDA",42226621000138,"RUA JOSE DOS REIS,  1863","ENGENHO DE DENTRO",20000000,RJ,"RIO DE JANEIRO",8
11528,"AUTO ABASTECIMENTO LOVE STORY LTDA.",42247064000131," ETR  DA BARRA DA TIJUCA,  2770","BARRA DA TIJUCA",22641002,RJ,"RIO DE JANEIRO",5
11529,"AUTO POSTO CRISTIANE LTDA",42254086000129,"ESTRADA DOS BANDEIRANTES,  4680",JACAREPAGUA,22783117,RJ,"RIO DE JANEIRO",5
11530,"AUTO POSTO NIASO LTDA",42291799000162,"ESTRADA ENGENHO DA PEDRA,  755",OLARIA,21031030,RJ,"RIO DE JANEIRO",6
11533,"POSTO DE GASOLINA DAS AMERICAS LTDA",42547620000195,"AVENIDA DAS AMERICAS,  14951","RECREIO DOS BANDEIRANTES",22790701,RJ,"RIO DE JANEIRO",8
11534,"POSTO DE AUTO SERVICO CARMINDAO LTDA",42561944000188,"AVENIDA ITAOCA,  1651",BONSUCESSO,21061020,RJ,"RIO DE JANEIRO",8
11535,"AUTO POSTO TRES PONTOS LTDA",42609602000190,"ESTRADA DO CACHAMORRA,  1280","CAMPO GRANDE",23040150,RJ,"RIO DE JANEIRO",8
11537,"AUTO POSTO CRUZADA PENINSULA LTDA.",47308253000190,"AVENIDA LUIZ CARLOS PRESTES,  S/N","BARRA DA TIJUCA",23032070,RJ,"RIO DE JANEIRO",5
11538,"COMPANHIA BRASILEIRA DE DISTRIBUICAO",47508411241510,"RUA JOSE DOS REIS,  1347","ENGENHO DE DENTRO",20770061,RJ,"RIO DE JANEIRO",9
11539,"COMPANHIA BRASILEIRA DE DISTRIBUICAO",47508411245183,"AVENIDA PADRE GUILHERME DECAMINADA,  2385","SANTA CRUZ",23575000,RJ,"RIO DE JANEIRO",10
11541,"CW 332 SERVICOS AUTOMOTORES LTDA",72374952000186,"RUA REAL GRANDEZA,  336",BOTAFOGO,22281032,RJ,"RIO DE JANEIRO",7
11542,"POSTO DE SERVICOS VIA 8 LTDA",97468946000119,"ESTRADA DOS BANDEIRANTES,  4205",JACAREPAGUA,22783117,RJ,"RIO DE JANEIRO",9
11543,"AUTO POSTO MACHADO LTDA",2924411000280,"RODOVIA DE DUCA SERRA,  809",CABRALZINHO,68906801,AP,MACAPA,8
11546,"AEROPOSTO COMBUSTIVEIS AUTOMOTIVOS LTDA",8580311000260,"RODOVIA JUSCELINO KUBITSCHEK,  3011",UNIVERSIDADE,68903419,AP,MACAPA,8
11547,"AEROPOSTO COMBUSTIVEIS AUTOMOTIVOS LTDA",8580311000340,"RUA LEOPOLDO MACHADO,  4246",BEIROL,68902020,AP,MACAPA,6
11548,"MACHADO & ANDRADE LTDA",8945482000164,"RODOVIA JUSCELINO KUBITSCHEK,  841","JARDIM MARCO ZERO",68903014,AP,MACAPA,5
11551,"REAL PETROLEO LTDA",9405430000591,"RUA HAMILTON SILVA,  2228",CENTRAL,68900068,AP,MACAPA,9
11552,"POSTO DE COMBUSTIVEIS JARDINS LTDA",10522077000185,"RUA VEREADOR JULIO MARIA PINTO PEREIRA,  1430","JARDIM FELICIDADE",68909000,AP,MACAPA,8
11553,"POSTO DE COMBUSTIVEIS JARDINS LTDA",10522077000428,"RUA INSPETOR AIMORE,  670",ZERAO,68903290,AP,MACAPA,10
11554,"POSTO DE COMBUSTIVEIS JARDINS LTDA",10522077000690,"AVENIDA DAS UVAS,  107",INFRAERO,68908794,AP,MACAPA,6
11555,"POSTO DE COMBUSTIVEIS JARDINS LTDA",10522077000770,"RUA LEOPOLDO MACHADO,  1525",CENTRAL,68900067,AP,MACAPA,9
11556,"POSTO DE COMBUSTIVEIS JARDINS LTDA",10522077000932,"RAMAL DA UNIFAP (KM 02 DA ROD, JK.),  1781",UNIVERSIDADE,68903758,AP,MACAPA,6
11557,"POSTO DE COMBUSTIVEIS JARDINS LTDA",10522077001157,"RODOVIA DEDUCA SERRA,  6719",CABRALZINHO,68906801,AP,MACAPA,9
11558,"POSTO DE COMBUSTIVEIS JARDINS LTDA",10522077001408,"CAN DAS PEDRINHAS,  2033",ZERÃO,68903660,AP,MACAPA,7
11559,"POSTO DE COMBUSTIVEIS JARDINS LTDA",10522077001580,"AVENIDA MARCILIO DIAS,  321","JULIAO RAMOS",68908200,AP,MACAPA,8
11560,"POSTO DE COMBUSTIVEIS JARDINS LTDA",10522077001661,"AVENIDA SALGADO FILHO,  643",CENTRAL,68900032,AP,MACAPA,9
11562,"MONTE & FILHOS LTDA",14572838000245,"RODOVIA JUSCELINO KUBSTCHECK,  S/N","MARCO ZERO",68903000,AP,MACAPA,8
11563,"W DA R CIRQUEIRA",20488504000100,"AVENIDA COQUEIRO,  201","BRASIL NOVO",68909315,AP,MACAPA,10
11564,"W DA R CIRQUEIRA II LTDA",28118437000143,"RUA RANOLFO DE SOUZA GATO,  1106",MARABAIXO,68909891,AP,MACAPA,9
11566,"POSTO ANDRADE LTDA",37893090000105,"AVENIDA PEDRO LAZARINO,  54","SANTA INES",68901541,AP,MACAPA,10
11567,"POSTO ANDRADE LTDA",37893090000288,"RUA SAO PAULO,  381",PACOVAL,68908370,AP,MACAPA,10
11568,"POSTO GOLL PADRE JULIO LTDA",47541680000114,"RUA ODILARDO SILVA,  1894",CENTRAL,68900151,AP,MACAPA,5
11570,"AUTO POSTO SAMAUMA LTDA",2486741000230,"AVENIDA TORQUATO TAPAJOS,  926","SANTA ETELVINA",69048660,AM,MANAUS,7
11571,"COTAM - COOPERATIVA DE CONSUMO DOS TAXISTAS AUTONOMOS DE MANAUS",2533862000377,"RUA QUINTINO BOCAIUVA,  742",CENTRO,69005110,AM,MANAUS,6
11572,"AMC DE MENEZES",4239912000171," BAIA DO RIO NEGRO,  SN",EDUCANDOS,69074780,AM,MANAUS,9
11573,"GDA PETROLEO LTDA",4564225000121,"AVENIDA ALVARO MAIA,  S/N",CENTRO,69025070,AM,MANAUS,10
11574,"PETROMAM REPRESENTAÇOES E COMERCIO LTDA",5511753000185,"AVENIDA COSME FERREIRA,  8991",ALEIXO,69083000,AM,MANAUS,6
11577,"M J COMERCIO DE COMBUSTIVEIS E TRANSPORTE LTDA",8900277000182,"AVENIDA MARQUES VILLA REAL DE PRAIA GRANDE,  1",FLORES,69058100,AM,MANAUS,8
11578,"AMAZONIA TRANSPORTE IMPORTAÇAO E EXPORTAÇAO LTDA",9417537000126,"RUA CONDE DE SERGIMIRIM,  284",FLORES,69058402,AM,MANAUS,5
11579,"V K COMERCIO DE DERIVADOS DE PETROLEO LTDA",10264755000157,"RUA DONA MIMI,  555","MORRO DA LIBERDADE",69074760,AM,MANAUS,10
11580,"D. R. A. DERIVADO DE PETROLEO LTDA",10773536000101,"RUA COMANDANTE  NORBERTO WONGAL,  33",REDENÇÃO,69047095,AM,MANAUS,7
11582,"AUTO POSTO UNIAO LTDA",23029382000777,"AVENIDA TEFE,  78",RAIZ,69068000,AM,MANAUS,9
11585,"POSTO SAO JOSE COMERCIO DE DERIVADOS DE PETROLEO LTDA",27698977000180,"AVENIDA AUTAZ MIRIM,  64","SAO JOSE OPERARIO",69085000,AM,MANAUS,6
11586,"AUTO POSTO CRM LTDA",30190007000184,"RUA CEL FERREIRA DE ARAUJO,  809",PETROPOLIS,69063000,AM,MANAUS,10
11587,"AUTO POSTO ALEIXO LTDA",30190091000136,"AVENIDA COSME FERREIRA,  6039",ALEIXO,69083000,AM,MANAUS,6
11589,"AUTO POSTO RECIFE LTDA",30273903000107,"AVENIDA RECIFE,  200",FLORES,69058775,AM,MANAUS,10
11591,"AUTO POSTO ARENA LTDA",40242761000174,"RUA LORIS CORDOVIL,  907",ALVORADA,69043010,AM,MANAUS,9
11592,"AUTO POSTO DJALMA LTDA",42562612000118,"AVENIDA DJALMA BATISTA,  5235","PARQUE 10 DE NOVEMBRO",69055038,AM,MANAUS,6
11593,"A F L COMERCIO DE DERIVADOS DE PETROLEO LTDA",45455387000109,"AVENIDA PROFESSOR NILTON LINS,  1880",FLORES,69058130,AM,MANAUS,6
11595,"MUCURIPE COMERCIO DE COMBUSTIVEIS LTDA",84110394003308,"AVENIDA SENADOR RAIMUNDO PARENTE,  215",ALVORADA,69048662,AM,MANAUS,10
11596,"MUCURIPE COMERCIO DE COMBUSTIVEIS LTDA",84110394003570,"RUA CHIQUINHA GONZAGA,  214",PETROPOLIS,69067045,AM,MANAUS,8
11597,"JATOLUX COMERCIO E REPRES. LTDA",84529569000139,"RUA EMILIO MOREIRA,  1669","PRAÇA 14 DE JANEIRO",69020040,AM,MANAUS,5
11598,"J&J COMBUSTIVEIS LTDA",6115130000156,"AVENIDA ANTONIO CARLOS MAGALHAES,  5863","SANTA TERESA",40265200,BA,SALVADOR,7
11599,"SOBRAL & FILHOS COMERCIO DE COMBUSTIVEIS LTDA",11322064001288,"AVENIDA GENERAL GRACA LESSA,  000305","ENGENHO VELHO DE BROTAS",40240325,BA,SALVADOR,6
11602,"COELHO COMERCIO DE COMBUSTIVEIS LTDA",15621824000156,"AVENIDA PRESIDENTE VARGAS,  S/N",ONDINA,40170010,BA,SALVADOR,7
11603,"S DANTAS E FILHOS LTDA",15623002000104,"AVENIDA SAO LUIS,  S/N",PARIPE,40810630,BA,SALVADOR,7
11604,"WF COMERCIO DE COMBUSTIVEIS E SERVICOS LTDA",18317568000104,"AVENIDA PROFESSOR MANOEL RIBEIRO,  S/N",STIEP,41770095,BA,SALVADOR,9
11605,"GARDA COMERCIO DE COMBUSTIVEIS LTDA",36240171000135,"AVENIDA PROFESSOR PINTO DE AGUIAR,  649",PITUACU,41740090,BA,SALVADOR,10
11606,"H M A COMERCIAL DE COMBUSTIVEIS LTDA",1564759000160,"RUA PROF GOMES BRASIL,  475",PARANGABA,60720150,CE,FORTALEZA,9
11607,"TVC COMERCIO DE DERIVADOS DE PETROLEO LTDA",1690127000142,"RUA BARAO AQUIRAZ,  3101",COACU,60871684,CE,FORTALEZA,8
11608,"JG COMERCIO DE PETROLEO LTDA",2135496000217,"RUA ENG ANTONIO FERREIRA ANTERO,  455",COCO,60821765,CE,FORTALEZA,5
11609,"DAMPETRO COMERCIO DE DERIVADOS DE PETROLEO LTDA",2486455000194,"AVENIDA BARAO DE STUDART,  1050",ALDEOTA,60120001,CE,FORTALEZA,5
11610,"G A COMERCIO DE DERIVADOS DE PETROLEO LTDA",3477535000146,"AVENIDA JORNALISTA TOMAZ COELHO,  410",MESSEJANA,60842020,CE,FORTALEZA,8
11611,"MILLENNIUM PETROLEO LTDA",3524403000128,"AVENIDA DEPUTADO PAULINO ROCHA,  3003",CASTELAO,60864310,CE,FORTALEZA,8
11612,"SUPER COMERCIO DE COMBUSTIVEIS LTDA",3720675000101,"TRAVESSA PARIS,  1133",PAPICU,60175690,CE,FORTALEZA,10
11613,"BARRACUDA COMERCIAL DE PETROLEO LTDA",6220994000138,"RUA GODOFREDO MACIEL,  277",PARANGABA,60710000,CE,FORTALEZA,8
11614,"IGUATEMI DERIVADOS DE PETROLEO LTDA",7304199000352,"AVENIDA OSORIO DE PAIVA,  6800",SIQUEIRA,60720001,CE,FORTALEZA,9
11617,"MONTEZUMA COMERCIO E SERVICOS DE PETROLEO LTDA",8394192000170,"AVENIDA ESTRADA BARAO DE AQUIRAZ,  2530",COACU,60871684,CE,FORTALEZA,6
11618,"MONTEZUMA COMERCIO E SERVICOS DE PETROLEO LTDA",8394192000684,"RUA GRACA ARANHA,  150","BARRA DO CEARA",60334170,CE,FORTALEZA,7
11619,"JOCKEY COMÉRCIO DE COMBUSTÍVEIS LTDA.",9324577000123,"AVENIDA LINEU MACHADO,  560",PICI,60520380,CE,FORTALEZA,10
11621,"AB COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA",9455725000149,"RUA VALPARAISO,  700","CONJUNTO PALMEIRAS",60870440,CE,FORTALEZA,5
11622,"POSTO BRAGA CAMBEBA EIRELI",10343353000148,"AVENIDA MINISTRO JOSE AMERICO,  1281","PARQUE IRACEMA",60824245,CE,FORTALEZA,5
11623,"DALLAS DERIVADOS DE PETROLEO LTDA",10478691000510,"AVENIDA PROFESSOR GOMES DE MATOS,  1065",MONTESE,60410001,CE,FORTALEZA,9
11625,"PADRE PIO COMERCIO DE COMBUSTIVEIS LTDA",12317351000100,"RUA DOUTOR  ALISIO MAMEDE,  463",VARJOTA,60175310,CE,FORTALEZA,9
11626,"ANJOS COMERCIO DE DERIVADOS DE PETROLEO LTDA",14496482000127,"AVENIDA ALBERTO CRAVEIRO,  1347","BOA VISTA",60861211,CE,FORTALEZA,5
11629,"PROJECAO COMERCIO DE DERIVADOS DE PETROLEO LTDA.",22278355000180,"RUA PADRE VALDEVINO,  999",ALDEOTA,60135041,CE,FORTALEZA,6
11630,"J C COMERCIO DE COMBUSTIVEL LTDA",23570062000134,"AVENIDA ANTONIO JUSTA,  2400",MEIRELES,60160090,CE,FORTALEZA,6
11632,"G.M. COMERCIO DE COMBUSTIVEIS LTDA",39895264000196,"AVENIDA WASHINGTON SOARES,  6445","JOSE DE ALENCAR",60830005,CE,FORTALEZA,6
11634,"COMERCIAL JOAO FERREIRA PETROLEO LTDA",41414822000368,"RUA SENADOR ALVARO ADOLFO,  1789","ANTÔNIO BEZERRA",60355570,CE,FORTALEZA,5
11635,"CENTRO EMPRESARIAL DRA ZUILA ALENCAR BARREIRA BRAGA LTD",41557018000176,"AVENIDA JOSE BASTOS,  3950",DAMAS,60020292,CE,FORTALEZA,8
11636,"DISTRIBUIDORA CANAA DE COMBUSTIVEIS LTDA",41560566000155,"AVENIDA ANTONIO SALES,  2880","DIONISIO TORRES",60135102,CE,FORTALEZA,9
11637,"LEAL VIII COMERCIO DE PETROLEO LTDA",44857025000181,"AVENIDA BEZERRA DE MENEZES,  2323","SAO GERARDO",60325004,CE,FORTALEZA,7
11638,"COMERCIAL RECAMONDE DERIVADOS DE PETROLEO LTDA",63456560000256,"AVENIDA DR THERBERGE,  1620",COLONIA,60335480,CE,FORTALEZA,6
11640,"POSTO SHOPING MANGUE LTDA",86870680000110,"AVENIDA RAUL BARBOSA,  900","PIO XII",60130530,CE,FORTALEZA,7
11641,"CIPLAN CIMENTO PLANALTO SA",57240004624,"RODOVIA DF-205,  S/N","SETOR HABITACIONAL FERCAL (SOBRADINHO)",73151010,DF,BRASILIA,6
11643,"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA",306597002655,"SETOR SPMS EPIA LOTE 07,  S/N","N BANDEIRANTE",71727800,DF,BRASILIA,6
11644,"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA",306597003899,"AREA ESPECIAL 11 PARA INDUSTRIA POSTO DE GASOLINA,  02",SOBRADINHO,73045620,DF,BRASILIA,7
11645,"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA",306597004437,"QUADRA QUADRA 108 LOTE 01 AVENIDA RECANTO DAS EMAS,  S/N","RECANTO DAS EMAS",71805970,DF,BRASILIA,6
11646,"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA",306597004780,"AVENIDA A/C AVENIDA DAS CASTANHEIRAS LOTE,  1950","AGUAS CLARAS",71900100,DF,BRASILIA,7
11647,"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA",306597006480,"AVENIDA PRIMEIRA  AV. NORTE LOTE,  10/12",SAMAMBAIA,72320000,DF,BRASILIA,9
11648,"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA",306597006642,"SETOR SETOR SUL COMERCIO LOCAL 102 LOTE B,  S/N","SANTA MARIA",72501100,DF,BRASILIA,5
11649,"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA",306597007703,"QUADRA 09 CONJUNTO L LOTE,  S/N","ARAPOANGA (PLANALTINA)",73369020,DF,BRASILIA,7
11650,"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA",306597007967,"AREA AREA ESPECIAL 03/05 SETOR OESTE,  S/N",GAMA,72420280,DF,BRASILIA,6
11652,"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA",306597008777,"QUADRA QN 122 CONJUNTO 07 LOTE,  06",SAMAMBAIA,72310108,DF,BRASILIA,10
11653,"AUTO POSTO ESPLANADA LTDA",365320000145," QS 05 RUA 800,  S/N",TAGUATINGA,71920540,DF,BRASILIA,10
11654,"KARSERV COMBUSTIVEIS LUBRIFICANTES E SERVICOS LTDA",689380000113," SOF PLL LOTE,  01",PLANALTINA,73340600,DF,BRASILIA,6
